id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_renovated,lat,long,hous_val_amt,trend,trend_sq,house_age,was_renovated
8624700015,2014-11-12,640000.0,4,3,2940,5763,1.0,0,0,5,8,1640,1300,0,47.5589,-122.295,174400.0,6,36,59,False
2064800880,2015-02-01,301500.0,3,1,1410,7419,1.0,0,0,3,7,1050,360,0,47.534,-122.173,209600.0,9,81,46,False
3902300450,2014-07-02,630000.0,4,2,2190,9880,1.0,0,0,4,8,1410,780,0,47.6926,-122.186,297900.0,2,4,35,False
1332300110,2015-02-23,340000.0,3,2,3040,6255,2.0,0,0,3,7,3040,0,0,47.3817,-122.206,239850.0,9,81,16,False
7663700610,2015-03-10,477500.0,4,2,1860,9364,1.0,0,0,3,7,1080,780,0,47.731,-122.301,225900.0,10,100,62,False
7520000330,2014-08-13,285000.0,3,2,1690,7460,1.0,0,0,3,7,870,820,0,47.4964,-122.353,180100.0,3,9,17,False
1521049156,2014-10-10,255000.0,3,3,1900,16117,1.0,0,0,4,7,1900,0,0,47.3144,-122.278,168400.0,5,25,56,False
6648760150,2014-07-28,315000.0,3,2,1600,7982,2.0,0,0,3,8,1600,0,0,47.3397,-122.266,168400.0,2,4,21,False
1807900300,2014-12-17,830000.0,6,3,2530,9000,1.0,0,0,3,6,2530,0,0,47.6716,-122.199,297900.0,7,49,36,False
4310700778,2015-02-10,539950.0,3,2,1860,1558,3.0,0,0,3,8,1860,0,0,47.7006,-122.339,279200.0,9,81,1,False
5364200620,2014-08-14,980000.0,3,2,2390,4590,2.0,0,0,3,8,2090,300,1998,47.6615,-122.276,370500.0,3,9,73,True
1939130120,2014-07-18,735000.0,4,2,3100,8529,2.0,0,0,3,9,3100,0,0,47.6252,-122.029,239850.0,2,4,24,False
7280300375,2015-01-22,536000.0,5,2,2650,9140,1.0,0,1,3,8,1350,1300,0,47.7772,-122.387,299400.0,8,64,50,False
2767602720,2015-02-23,575000.0,3,2,1520,5000,1.5,0,0,3,7,1140,380,0,47.6733,-122.389,255400.0,9,81,70,False
3300701185,2014-09-25,500000.0,2,1,1510,4000,1.0,0,0,3,6,930,580,0,47.6917,-122.38,254000.0,4,16,90,False
8731901910,2014-06-16,285500.0,4,2,1960,7950,1.0,0,0,4,8,1960,0,0,47.3109,-122.377,177300.0,1,1,47,False
2558640110,2014-05-14,498000.0,4,3,2270,7375,1.0,0,0,4,7,1290,980,0,47.7222,-122.168,239900.0,0,0,41,False
9465200405,2014-08-21,412000.0,2,1,910,6282,1.0,0,0,4,7,910,0,0,47.6967,-122.354,279200.0,3,9,75,False
2896000450,2015-03-23,607000.0,4,2,2100,8220,1.0,0,0,4,8,1300,800,0,47.6733,-122.145,279400.0,10,100,40,False
1320069255,2014-06-24,199000.0,3,1,1000,8512,1.0,0,0,3,6,1000,0,0,47.2151,-121.993,184600.0,1,1,23,False
8651720150,2014-07-21,492500.0,4,3,2760,18306,1.0,0,0,3,7,1630,1130,0,47.7302,-122.215,239900.0,2,4,36,False
3840700757,2014-06-19,585000.0,4,2,2840,11044,2.0,0,0,3,8,2840,0,0,47.7134,-122.237,239900.0,1,1,13,False
8856970530,2014-12-08,326995.0,3,2,1860,5321,2.0,0,0,3,7,1860,0,0,47.3848,-122.033,212100.0,7,49,14,False
2473351050,2014-08-13,372500.0,4,2,1920,9660,1.0,0,0,4,8,1920,0,0,47.4544,-122.143,196900.0,3,9,46,False
7003200120,2014-06-27,528000.0,2,1,840,40642,1.0,1,4,4,6,840,0,0,47.404,-122.447,268600.0,1,1,77,False
1321059097,2014-09-24,400000.0,3,2,2390,32109,1.0,0,0,3,7,2390,0,2007,47.3028,-122.102,211200.0,4,16,39,True
2571910100,2014-10-29,344000.0,4,2,2100,8501,2.0,0,0,5,7,2100,0,0,47.1951,-122.01,184600.0,5,25,21,False
5104511050,2014-09-02,409950.0,4,3,2430,7163,2.0,0,0,3,8,2430,0,0,47.3558,-122.013,212100.0,4,16,11,False
2771603990,2014-07-15,625000.0,3,2,1880,4000,1.0,0,2,3,8,1280,600,0,47.6375,-122.391,363400.0,2,4,64,False
3211230300,2014-09-29,381500.0,2,2,2160,35183,1.0,0,0,3,9,2160,0,0,47.312,-122.115,211200.0,4,16,29,False
3229200040,2014-07-23,215000.0,3,2,1430,13399,1.0,0,0,4,7,900,530,0,47.4787,-122.275,143500.0,2,4,68,False
4045700455,2015-03-16,363000.0,3,1,2510,20000,2.0,0,0,4,7,2510,0,0,47.2871,-122.287,168400.0,10,100,54,False
3322049095,2015-02-05,240000.0,3,1,1690,20063,1.5,0,0,4,7,1690,0,0,47.3556,-122.294,168400.0,9,81,102,False
8682280970,2015-02-04,548050.0,2,2,1930,5479,1.0,0,0,3,8,1930,0,0,47.7054,-122.011,349000.0,9,81,10,False
9269200650,2014-10-27,314000.0,2,1,720,4920,1.0,0,0,3,6,720,0,0,47.5352,-122.371,200000.0,5,25,73,False
7701961220,2014-06-26,800000.0,4,2,2990,16809,2.0,0,0,3,11,2990,0,0,47.7123,-122.073,239850.0,1,1,24,False
7883603945,2014-07-15,400000.0,5,2,2300,6720,2.0,0,0,3,7,2300,0,0,47.528,-122.32,174400.0,2,4,109,False
1352300580,2014-11-14,247000.0,1,1,460,4120,1.0,0,0,3,4,460,0,0,47.4868,-122.199,178000.0,6,36,77,False
323089172,2014-07-18,410000.0,4,2,1900,15123,2.0,0,0,3,8,1900,0,0,47.5015,-121.772,235900.0,2,4,19,False
8651511030,2014-10-02,525000.0,3,2,2120,9146,1.0,0,0,3,8,1260,860,0,47.6475,-122.064,239850.0,5,25,33,False
736100065,2015-03-10,1250000.0,4,2,3300,15375,1.5,0,3,3,8,2820,480,1984,47.526,-122.225,573900.0,10,100,82,True
3123049131,2014-12-18,244000.0,2,1,1180,10200,1.0,0,0,4,7,1180,0,0,47.4358,-122.336,167200.0,7,49,59,False
1773101530,2014-12-18,275000.0,1,1,520,4800,1.0,0,0,3,5,520,0,0,47.5533,-122.363,157600.0,7,49,84,False
6917700650,2014-10-08,577000.0,2,2,2070,23160,1.0,0,0,3,7,1260,810,0,47.6551,-122.394,363400.0,5,25,68,False
3574800090,2014-12-02,446950.0,5,2,2250,7945,1.0,0,0,4,7,1360,890,0,47.7316,-122.221,239900.0,7,49,37,False
7853220610,2014-07-29,457000.0,3,2,2050,5694,2.0,0,2,3,8,2050,0,0,47.5331,-121.855,206600.0,2,4,10,False
5470100090,2014-09-05,210000.0,3,2,1250,9484,1.0,0,0,4,7,1250,0,0,47.3675,-122.147,192000.0,4,16,45,False
3826500730,2014-09-22,220000.0,4,2,2130,9100,1.0,0,0,3,8,1290,840,0,47.3815,-122.169,239850.0,4,16,36,False
2998800040,2014-06-13,589000.0,3,2,2250,8800,1.0,0,0,4,7,1250,1000,0,47.5737,-122.409,286600.0,1,1,89,False
7658600150,2014-06-30,435000.0,4,2,1880,3840,1.0,0,0,3,7,970,910,0,47.5929,-122.303,219400.0,1,1,110,False
3816300065,2014-07-16,375000.0,3,1,1520,10798,1.0,0,0,3,7,1520,0,0,47.7635,-122.262,246600.0,2,4,61,False
1561600056,2014-10-17,1735000.0,4,4,4010,9654,2.0,0,0,3,10,4010,0,0,47.5891,-122.2,432300.0,5,25,7,False
8682261250,2014-12-11,545000.0,2,2,1660,5581,1.0,0,0,3,8,1660,0,0,47.713,-122.033,349000.0,7,49,9,False
6392002550,2014-10-22,970000.0,3,2,3400,10000,2.0,0,0,3,10,3400,0,0,47.6846,-122.284,282800.0,5,25,31,False
1370803835,2014-07-18,705000.0,2,2,2320,6755,1.0,0,0,5,8,1380,940,0,47.6398,-122.403,363400.0,2,4,68,False
7805450040,2015-03-16,915557.0,5,3,3740,11536,2.0,0,0,4,9,2540,1200,0,47.5599,-122.108,335900.0,10,100,31,False
8019200823,2015-02-09,259000.0,4,2,1810,9000,1.5,0,0,3,7,1810,0,0,47.4911,-122.322,143500.0,9,81,55,False
5457800930,2014-06-13,1695000.0,2,2,3170,3000,2.0,0,2,5,10,1990,1180,0,47.6291,-122.351,433500.0,1,1,114,False
3715500110,2014-12-01,427000.0,3,2,1680,8610,1.0,0,0,4,7,1290,390,0,47.7246,-122.173,239900.0,7,49,45,False
6058600385,2014-08-11,390000.0,2,1,930,3100,1.0,0,0,3,6,930,0,0,47.5943,-122.302,219400.0,3,9,103,False
7708250040,2015-02-12,363000.0,3,2,2390,8000,2.0,0,0,3,8,2390,0,0,47.3895,-122.154,192000.0,9,81,20,False
2769600035,2014-08-07,612000.0,4,2,2680,3626,1.5,0,3,4,7,1680,1000,0,47.6727,-122.361,255400.0,3,9,86,False
5500100120,2014-09-16,380000.0,4,2,1790,10186,1.0,0,0,4,8,1790,0,0,47.7769,-122.376,299400.0,4,16,49,False
4472000040,2014-08-18,230000.0,4,3,1680,6003,1.0,0,0,3,7,1150,530,0,47.2885,-122.218,141500.0,3,9,17,False
4232903990,2014-11-19,770000.0,3,1,2230,3200,2.0,0,2,3,8,1630,600,0,47.6334,-122.356,433500.0,6,36,96,False
7575500150,2014-09-24,207200.0,4,2,1260,8400,1.0,0,0,3,6,1260,0,0,47.1946,-122.0,184600.0,4,16,23,False
6817801430,2015-03-05,525000.0,3,2,1790,11430,1.0,0,0,3,7,1190,600,0,47.6319,-122.035,239850.0,10,100,30,False
2883200760,2015-02-09,925000.0,3,2,2440,7419,1.0,0,0,3,7,1520,920,0,47.6857,-122.334,279200.0,9,81,54,False
1797500985,2014-09-02,883000.0,4,2,2410,4000,2.0,0,0,5,8,1650,760,0,47.6727,-122.316,282800.0,4,16,104,False
8691510150,2014-09-22,343500.0,3,2,1900,5194,2.0,0,0,3,7,1900,0,0,47.4391,-122.117,196900.0,4,16,10,False
6163901380,2014-11-14,244000.0,2,1,960,8450,1.0,0,0,5,6,960,0,0,47.755,-122.316,208800.0,6,36,64,False
9477000650,2014-11-19,397000.0,3,2,1640,11730,1.0,0,0,5,7,1640,0,0,47.7351,-122.189,239900.0,6,36,47,False
2560800165,2015-03-16,180500.0,2,1,850,5000,1.0,0,0,3,6,850,0,0,47.3817,-122.314,171300.0,10,100,39,False
5589300495,2015-03-04,310000.0,3,3,2150,6576,1.0,0,0,4,7,1900,250,0,47.7539,-122.308,208800.0,10,100,89,False
2517000600,2015-01-28,315000.0,4,2,2780,3969,2.0,0,0,3,7,2780,0,0,47.3992,-122.164,192000.0,8,64,10,False
5364200477,2014-06-03,718000.0,3,1,1030,4958,1.0,0,0,5,7,1030,0,0,47.6647,-122.277,370500.0,1,1,62,False
7349400100,2014-10-09,279950.0,3,2,1930,7267,1.0,0,0,4,7,1330,600,0,47.3217,-122.205,141500.0,5,25,37,False
1455600062,2014-10-21,689000.0,3,2,2080,9612,1.0,0,3,4,8,1700,380,0,47.7293,-122.283,225900.0,5,25,74,False
629810720,2014-08-18,828000.0,4,2,3520,9901,2.0,0,0,3,10,3520,0,0,47.6084,-122.011,239850.0,3,9,16,False
3395800455,2014-06-25,150000.0,2,1,890,8100,1.0,0,0,3,6,890,0,0,47.4839,-122.34,180100.0,1,1,72,False
9191201385,2015-03-01,505400.0,3,2,1640,3400,1.0,0,0,4,7,930,710,0,47.6694,-122.3,370500.0,10,100,89,False
6648150040,2014-05-13,1680000.0,5,3,4860,23723,2.0,0,2,4,11,3820,1040,0,47.5767,-122.215,573900.0,0,0,25,False
7211400615,2014-05-15,217450.0,3,1,1040,5000,1.0,0,0,3,7,1040,0,0,47.5122,-122.358,180100.0,0,0,55,False
6870000150,2014-12-18,677000.0,4,2,2820,4174,2.0,0,0,3,9,2820,0,0,47.7112,-122.226,239900.0,7,49,10,False
8901000543,2014-06-09,620000.0,3,2,2590,7237,2.0,0,0,3,8,2590,0,0,47.7113,-122.309,225900.0,1,1,10,False
7428000120,2014-12-10,176000.0,3,2,1540,5449,1.0,0,0,2,7,1180,360,0,47.29,-122.358,177300.0,7,49,25,False
8898701340,2014-10-29,290000.0,3,2,1190,8175,1.0,0,0,3,7,1190,0,0,47.4556,-122.203,178000.0,5,25,28,False
3904921120,2014-07-15,711000.0,4,2,2770,9532,2.0,0,0,4,9,2770,0,0,47.5688,-122.012,356600.0,2,4,26,False
3303990410,2014-11-11,1096500.0,5,3,4010,12110,2.0,0,0,3,11,4010,0,0,47.5228,-122.151,215200.0,6,36,11,False
1862900690,2014-09-25,257500.0,3,2,1140,7078,1.0,0,0,4,7,1140,0,0,47.4057,-122.185,182900.0,4,16,23,False
123039333,2014-06-09,240000.0,4,1,1910,16320,1.5,0,0,3,6,1910,0,0,47.5151,-122.366,157600.0,1,1,80,False
8077210230,2014-12-12,645000.0,4,2,2340,8955,2.0,0,0,3,9,2340,0,0,47.6283,-122.026,239850.0,7,49,24,False
9550200650,2014-05-06,499000.0,2,2,1170,2400,1.0,0,0,4,7,740,430,0,47.6653,-122.333,279200.0,0,0,111,False
4326000220,2014-10-20,321000.0,3,1,1290,9526,1.5,0,0,3,7,1290,0,0,47.7111,-122.213,239900.0,5,25,53,False
1862400522,2014-08-22,449000.0,3,2,1810,1658,3.0,0,0,3,8,1810,0,0,47.6955,-122.376,254000.0,3,9,16,False
7589200165,2015-01-07,515000.0,3,2,1820,5280,1.0,0,0,4,7,910,910,0,47.6892,-122.375,254000.0,8,64,66,False
925059042,2014-10-02,456000.0,4,2,2220,12385,1.0,0,0,3,8,1270,950,0,47.6734,-122.185,297900.0,5,25,36,False
2924079044,2014-07-23,865000.0,3,4,3830,219106,2.0,0,0,3,9,3830,0,1999,47.5432,-121.952,308700.0,2,4,37,True
5535600110,2014-06-18,515500.0,4,2,2920,7700,2.0,0,0,3,9,2920,0,0,47.7351,-121.975,256400.0,1,1,11,False
1428900033,2014-11-19,576925.0,4,2,2630,6100,2.0,0,0,3,8,2630,0,0,47.7735,-122.167,342200.0,6,36,10,False
1822059382,2015-01-02,243000.0,3,2,1320,10416,1.0,0,0,3,7,1320,0,0,47.3902,-122.208,182900.0,8,64,19,False
3584000180,2014-05-28,253400.0,3,2,1400,8640,1.0,0,0,5,7,1400,0,0,47.3182,-122.319,166800.0,0,0,46,False
984210220,2014-12-03,271500.0,3,2,1490,8005,1.0,0,0,3,7,1090,400,0,47.4359,-122.165,196900.0,7,49,38,False
8682310220,2014-08-27,765000.0,2,2,2170,6750,1.0,0,0,3,8,2170,0,0,47.7115,-122.014,349000.0,3,9,2,False
7586200061,2015-03-12,375000.0,3,3,1280,1730,2.0,0,0,3,8,1090,190,0,47.7032,-122.36,299400.0,10,100,10,False
7856000150,2014-06-09,852500.0,3,2,2630,10100,1.0,0,0,4,9,1580,1050,0,47.5638,-122.153,335900.0,1,1,47,False
5076700025,2014-11-24,475000.0,3,2,1240,8738,1.0,0,0,3,7,1240,0,0,47.5849,-122.17,343500.0,6,36,55,False
9221400600,2014-05-23,462000.0,3,2,1300,2580,1.0,0,0,5,7,820,480,0,47.674,-122.319,282800.0,0,0,95,False
1924059278,2014-06-11,762400.0,3,2,2430,14607,1.0,0,1,3,8,1230,1200,1970,47.5588,-122.211,573900.0,1,1,65,True
6163901283,2015-01-30,330000.0,4,2,1890,7540,1.0,0,0,4,7,1890,0,0,47.7534,-122.318,208800.0,8,64,48,False
7504460090,2014-07-25,473000.0,3,2,1890,12236,1.0,0,0,3,8,1890,0,0,47.6232,-122.047,239850.0,2,4,36,False
4154302560,2014-11-21,550000.0,3,2,2440,7200,1.0,0,0,3,7,2440,0,0,47.5604,-122.274,187300.0,6,36,65,False
7905390220,2014-06-23,449500.0,3,2,1780,7280,1.0,0,2,3,7,1340,440,0,47.723,-122.215,239900.0,1,1,42,False
8691330910,2014-05-21,744000.0,4,3,2830,13059,2.0,0,0,3,10,2830,0,0,47.595,-121.986,239850.0,0,0,16,False
5706202070,2014-09-30,511100.0,4,2,1560,12220,1.5,0,0,4,7,1560,0,0,47.5287,-122.053,308700.0,4,16,49,False
9478501020,2014-09-16,317950.0,3,2,1980,4500,2.0,0,0,3,7,1980,0,0,47.3671,-122.113,192000.0,4,16,2,False
426069095,2014-10-14,542950.0,3,2,2070,39768,2.0,0,0,3,8,2070,0,0,47.7696,-122.036,239850.0,5,25,26,False
6752000330,2014-08-15,490000.0,3,2,1490,11360,1.0,0,0,3,8,1490,0,0,47.5896,-122.12,258000.0,3,9,39,False
9834200555,2015-02-19,760000.0,4,4,3090,4060,2.0,0,0,3,8,2420,670,0,47.5733,-122.287,219400.0,9,81,23,False
8106100085,2014-05-09,1702500.0,5,4,5190,23716,2.0,0,2,3,11,3390,1800,2000,47.5846,-122.223,573900.0,0,0,27,True
3831250150,2015-03-26,435000.0,3,3,2692,6197,2.0,0,0,3,9,2692,0,0,47.3569,-122.202,239850.0,10,100,8,False
7852020760,2014-11-01,399000.0,3,2,1740,3690,2.0,0,0,3,8,1740,0,0,47.5345,-121.867,206600.0,6,36,14,False
3142600120,2014-08-26,627000.0,3,2,1940,3800,1.0,0,0,4,7,1050,890,0,47.6842,-122.309,282800.0,3,9,87,False
7831800495,2014-10-02,346500.0,4,2,2150,5100,1.5,0,0,3,7,1290,860,0,47.5338,-122.36,157600.0,5,25,23,False
7574910450,2015-02-03,845000.0,4,2,3360,40471,2.0,0,0,4,10,3360,0,0,47.742,-122.035,239850.0,9,81,21,False
6703700025,2014-11-05,373000.0,3,2,1850,9655,1.0,0,0,3,7,1100,750,0,47.7358,-122.319,208800.0,6,36,55,False
5418500970,2014-08-08,725000.0,4,2,2880,8882,2.0,0,0,4,8,2480,400,0,47.6999,-122.284,282800.0,3,9,49,False
5379806180,2014-08-13,376000.0,6,2,2420,11662,1.0,0,2,4,7,1420,1000,0,47.4459,-122.278,162500.0,3,9,49,False
3332000061,2014-08-05,552500.0,3,1,2020,4120,1.5,0,0,4,7,1520,500,0,47.5514,-122.271,187300.0,3,9,85,False
7635800600,2014-06-26,365000.0,5,2,2280,19000,1.5,0,0,3,6,2280,0,0,47.4683,-122.359,235200.0,1,1,90,False
1825079086,2014-05-21,700000.0,4,2,3010,46173,2.0,0,0,3,9,3010,0,0,47.6471,-121.964,349000.0,0,0,18,False
4399200085,2015-03-05,315000.0,4,2,2550,9736,1.0,0,0,4,8,2550,0,0,47.3193,-122.212,141500.0,10,100,48,False
2719100355,2014-11-04,660000.0,3,2,2280,6150,2.0,0,2,3,8,2280,0,0,47.5423,-122.385,280200.0,6,36,30,False
5700000600,2014-07-02,660500.0,5,2,2950,5500,1.5,0,0,5,7,1720,1230,0,47.5785,-122.293,219400.0,2,4,96,False
5075400035,2014-06-27,280000.0,1,1,690,1950,1.0,0,0,3,6,690,0,0,47.6849,-122.374,254000.0,1,1,86,False
5141000571,2014-08-25,267000.0,1,1,800,2480,1.0,0,0,4,6,800,0,0,47.5581,-122.316,174400.0,3,9,95,False
3664500300,2014-11-06,230000.0,2,1,1470,25661,1.5,0,0,3,4,1470,0,0,47.4878,-122.13,215200.0,6,36,82,False
2607730490,2014-09-22,417000.0,3,2,1840,11403,2.0,0,0,3,8,1840,0,0,47.4862,-121.797,235900.0,4,16,21,False
88000790,2014-07-14,252000.0,3,1,1170,9730,1.0,0,0,3,7,1170,0,1986,47.4562,-122.196,178000.0,2,4,46,True
4083303540,2015-03-20,791000.0,5,2,2344,4800,1.5,0,0,4,7,1544,800,0,47.6537,-122.335,279200.0,10,100,94,False
6430500219,2014-09-10,415000.0,1,1,1230,3774,1.0,0,0,4,6,830,400,0,47.6886,-122.354,279200.0,4,16,90,False
203900610,2014-07-24,339000.0,3,2,1150,13278,1.0,0,0,5,7,1150,0,0,47.6384,-121.969,349000.0,2,4,48,False
2490200620,2014-08-11,535000.0,3,1,1660,5100,1.0,0,0,3,7,1260,400,0,47.5323,-122.383,280200.0,3,9,57,False
9528102870,2015-03-04,818900.0,3,1,1080,4120,1.0,0,0,3,7,980,100,0,47.6771,-122.319,282800.0,10,100,96,False
7655900031,2015-03-06,240000.0,2,1,590,8717,1.0,0,0,3,6,590,0,0,47.7343,-122.335,204200.0,10,100,62,False
7011201333,2014-09-17,590000.0,3,3,1290,1230,2.0,0,2,3,9,1090,200,0,47.6367,-122.37,402400.0,4,16,6,False
9412200730,2015-02-24,369300.0,3,2,1480,21320,1.0,0,0,4,7,1480,0,0,47.5234,-122.043,308700.0,9,81,48,False
5423600040,2014-07-07,542500.0,3,2,2040,10086,2.0,0,0,3,8,2040,0,0,47.679,-122.113,279400.0,2,4,27,False
3291800120,2015-01-02,262500.0,3,1,970,7854,1.0,0,0,4,7,970,0,0,47.4899,-122.185,209600.0,8,64,35,False
3052700921,2015-02-11,900000.0,6,3,2620,4350,1.0,0,0,3,7,1760,860,0,47.678,-122.373,254000.0,9,81,58,False
2424059119,2014-10-14,1100000.0,4,4,4560,41636,2.0,0,0,3,9,4170,390,0,47.5589,-122.116,335900.0,5,25,19,False
4335000145,2014-08-13,368000.0,3,2,1750,14400,1.0,0,0,4,7,1750,0,0,47.4535,-122.361,235200.0,3,9,63,False
1980200384,2014-10-22,825000.0,4,4,3620,6499,2.5,0,0,3,9,3620,0,2009,47.7326,-122.36,299400.0,5,25,11,True
5637200150,2015-01-14,343500.0,3,2,1660,7509,1.0,0,0,3,7,1660,0,0,47.4872,-122.144,215200.0,8,64,13,False
8864000970,2014-12-04,273500.0,4,1,1360,6000,1.0,0,0,4,6,1020,340,0,47.4783,-122.285,143500.0,7,49,70,False
3885808210,2015-01-20,1000000.0,3,2,2044,5610,2.0,0,0,4,9,2044,0,0,47.6791,-122.209,297900.0,8,64,19,False
7986400265,2014-10-29,770000.0,5,3,2370,6000,1.5,0,2,3,8,1340,1030,2003,47.6645,-122.358,255400.0,5,25,88,True
9459200120,2015-03-04,400000.0,3,2,1170,3868,1.5,0,0,4,7,1170,0,0,47.5543,-122.29,187300.0,10,100,90,False
1311200120,2014-05-13,225000.0,3,1,1660,7210,1.0,0,0,3,7,1100,560,0,47.3394,-122.281,168400.0,0,0,51,False
3649100031,2015-03-05,345000.0,4,1,2020,18150,1.0,0,0,4,7,2020,0,0,47.739,-122.249,246600.0,10,100,60,False
2475400120,2014-10-01,450000.0,3,2,2530,8116,2.0,0,0,3,8,2530,0,0,47.7597,-122.167,239800.0,5,25,13,False
6365900065,2014-07-18,334850.0,2,1,870,5635,1.0,0,0,3,7,870,0,0,47.5676,-122.398,286600.0,2,4,66,False
3959400645,2015-01-07,605000.0,5,3,3670,9600,1.0,0,1,3,8,1980,1690,0,47.5648,-122.316,174400.0,8,64,60,False
4139660040,2014-11-21,760000.0,5,4,3180,14000,2.0,0,0,5,10,3180,0,0,47.5501,-122.128,335900.0,6,36,17,False
3241600027,2014-10-06,390000.0,2,2,1870,12960,1.5,0,0,4,6,1350,520,0,47.5234,-122.288,187300.0,5,25,88,False
8946400100,2014-08-04,488000.0,3,2,1940,5660,2.0,0,0,3,8,1940,0,0,47.7511,-122.17,342200.0,3,9,13,False
3625059152,2014-12-30,3300000.0,3,3,4220,41300,1.0,1,4,4,11,2460,1760,1987,47.6083,-122.11,258000.0,7,49,56,True
624110110,2015-02-22,1063000.0,5,4,4820,13165,2.0,0,0,4,11,3950,870,0,47.7295,-122.057,239850.0,9,81,25,False
522079015,2015-03-22,608000.0,3,2,2400,217800,2.0,0,0,3,8,1590,810,0,47.4166,-121.94,212100.0,10,100,40,False
3204300455,2014-08-22,1385000.0,3,2,2930,6000,2.0,0,2,3,11,1920,1010,0,47.6301,-122.301,466000.0,3,9,14,False
5414100040,2014-09-15,299950.0,2,1,800,3000,1.0,0,0,3,6,800,0,0,47.5602,-122.292,187300.0,4,16,110,False
1898200100,2014-05-28,355000.0,3,2,2400,9701,1.0,0,0,3,9,2400,0,0,47.3081,-122.392,177300.0,0,0,24,False
9471200065,2014-10-15,1855000.0,5,3,5570,9600,2.0,0,0,5,9,3860,1710,0,47.6708,-122.262,370500.0,5,25,62,False
510003085,2014-06-23,660000.0,3,3,1980,2850,3.0,0,0,3,7,1980,0,0,47.6597,-122.331,279200.0,1,1,27,False
2579500110,2014-07-01,2367000.0,3,2,3530,17450,1.0,1,3,3,9,1840,1690,1993,47.5358,-122.213,573900.0,2,4,84,True
6700390090,2014-06-25,255950.0,3,2,1720,3676,2.0,0,0,3,7,1720,0,0,47.4039,-122.188,182900.0,1,1,22,False
6817801020,2014-08-21,475000.0,3,2,1930,11092,1.0,0,0,3,7,1500,430,0,47.634,-122.033,239850.0,3,9,31,False
7931000053,2014-12-29,362950.0,4,2,2140,159865,1.0,0,0,4,7,1140,1000,0,47.4235,-122.218,182900.0,7,49,54,False
1828000620,2014-07-01,452000.0,3,2,1110,9012,1.0,0,0,4,7,1110,0,0,47.6563,-122.131,279400.0,2,4,48,False
2423400040,2014-08-04,315000.0,3,2,1970,8200,1.0,0,0,3,7,1270,700,0,47.4731,-122.327,143500.0,3,9,50,False
6064800730,2015-01-29,330950.0,3,2,1630,2844,2.0,0,0,3,7,1630,0,0,47.5413,-122.288,187300.0,8,64,12,False
3388300590,2014-06-11,535000.0,5,2,2520,49222,2.0,0,0,4,8,2520,0,0,47.4918,-122.064,308700.0,1,1,36,False
1591600506,2015-02-25,479000.0,4,2,2270,9464,1.5,0,0,4,7,1520,750,0,47.5007,-122.359,180100.0,9,81,75,False
6798100661,2014-06-16,340000.0,3,2,1212,1174,3.0,0,0,3,7,1212,0,0,47.7145,-122.311,225900.0,1,1,10,False
8732800100,2014-09-16,312000.0,4,2,1890,8362,1.0,0,0,3,7,1890,0,0,47.4377,-122.279,162500.0,4,16,48,False
2025701080,2015-03-18,305000.0,3,2,1370,6600,2.0,0,0,4,7,1370,0,0,47.3504,-122.035,212100.0,10,100,22,False
4345000490,2014-12-02,270000.0,3,2,1770,7336,2.0,0,0,3,7,1770,0,0,47.3639,-122.185,239850.0,7,49,18,False
2771104010,2014-06-05,529999.0,3,2,1710,1664,2.0,0,0,5,8,1300,410,0,47.6456,-122.383,363400.0,1,1,11,False
3307700405,2014-07-23,587100.0,2,1,1190,6967,1.0,0,0,3,7,1190,0,0,47.5896,-122.243,573900.0,2,4,68,False
6817800910,2014-11-18,459800.0,3,2,1690,16061,1.0,0,0,3,7,1690,0,0,47.6359,-122.035,239850.0,6,36,30,False
259801140,2014-12-12,451000.0,4,2,1680,7800,1.0,0,0,3,7,1330,350,0,47.6286,-122.118,258000.0,7,49,48,False
1176001293,2014-06-17,2475000.0,3,3,4340,4947,2.0,0,3,3,11,3060,1280,0,47.6709,-122.406,255400.0,1,1,21,False
820079101,2014-12-22,525000.0,3,2,2040,435600,2.0,0,2,4,7,2040,0,0,47.2328,-121.945,184600.0,7,49,31,False
40001065,2014-05-29,250000.0,2,1,1110,26051,1.0,0,0,3,6,1110,0,0,47.4711,-122.291,143500.0,0,0,63,False
3330501975,2014-11-17,475000.0,5,2,2040,6180,2.0,0,0,4,7,2040,0,0,47.5503,-122.28,187300.0,6,36,106,False
3021059175,2015-03-12,235000.0,4,2,1920,11595,1.0,0,0,4,7,1920,0,0,47.2858,-122.212,141500.0,10,100,53,False
8092500720,2014-07-11,230000.0,3,2,1330,9548,1.0,0,0,5,7,1330,0,0,47.3675,-122.11,192000.0,2,4,47,False
9828702120,2014-07-01,581000.0,4,1,1630,2566,1.5,0,0,3,7,1630,0,0,47.6183,-122.3,286400.0,2,4,93,False
6751300375,2014-07-02,415000.0,3,1,1520,9030,1.0,0,0,3,7,1520,0,0,47.587,-122.134,252600.0,2,4,58,False
6751300375,2014-10-16,522500.0,3,1,1520,9030,1.0,0,0,3,7,1520,0,0,47.587,-122.134,252600.0,5,25,58,False
6073300790,2015-01-05,383000.0,3,2,1340,7725,1.0,0,0,4,8,1340,0,0,47.5389,-122.173,209600.0,8,64,48,False
